"id_number","id_label","hatchery","run","region","group","lon","lat","year","sex","age","N","length_mean","source"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2002,"Female",4,617,758,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2002,"Female",5,45,894,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2003,"Male",3,19,534,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2003,"Male",4,102,824,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2003,"Male",5,198,961,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2003,"Female",4,181,765,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2003,"Female",5,193,888,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2004,"Male",3,6,545,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2004,"Male",4,265,805,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2004,"Male",5,31,962,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2004,"Female",4,259,751,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2004,"Female",5,30,867,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2005,"Male",3,28,534,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2005,"Male",4,186,797,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2005,"Male",5,17,924,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2005,"Female",4,202,755,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2005,"Female",5,23,817,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2006,"Male",3,2,450,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2006,"Male",4,122,781,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2006,"Male",5,8,963,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2006,"Female",4,186,736,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2006,"Female",5,4,848,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2007,"Male",3,45,537,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2007,"Male",4,134,787,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2007,"Male",5,98,932,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2007,"Female",4,151,739,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2007,"Female",5,96,865,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2008,"Male",3,79,541,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2008,"Male",4,197,811,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2008,"Male",5,32,942,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2008,"Female",4,259,766,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2008,"Female",5,38,874,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2009,"Male",3,103,556,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2009,"Male",4,100,810,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2009,"Male",5,4,810,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2009,"Female",4,190,759,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2009,"Female",5,6,858,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2010,"Male",4,60,810,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2010,"Male",5,2,970,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2010,"Female",4,88,767,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2010,"Female",5,3,820,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2011,"Male",3,10,513,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2011,"Male",4,140,802,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2011,"Male",5,19,965,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2011,"Female",4,297,750,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2011,"Female",5,26,869,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2012,"Male",3,5,504,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2012,"Male",4,106,787,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2012,"Male",5,22,940,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2012,"Female",4,141,733,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2012,"Female",5,38,865,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2013,"Male",3,12,571,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2013,"Male",4,67,778,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2013,"Male",5,34,914,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2013,"Female",4,71,732,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2013,"Female",5,26,843,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2014,"Male",3,12,536,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2014,"Male",4,160,807,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2014,"Male",5,6,915,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2014,"Female",4,321,753,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2014,"Female",5,17,866,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2015,"Male",3,1,470,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2015,"Male",4,56,805,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2015,"Male",5,5,892,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2015,"Female",4,96,739,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2015,"Female",5,3,810,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2016,"Male",3,17,550,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2016,"Male",4,102,798,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2016,"Male",5,15,894,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2016,"Female",3,1,740,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2016,"Female",4,161,747,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2016,"Female",5,20,844,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2017,"Male",3,39,562,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2017,"Male",4,87,802,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2017,"Male",5,12,968,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2017,"Female",4,89,750,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2017,"Female",5,3,883,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2018,"Male",3,8,520,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2018,"Male",4,157,795,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2018,"Male",5,11,907,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2018,"Female",4,223,744,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2018,"Female",5,2,860,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2019,"Male",3,9,578,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2019,"Male",4,168,787,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2019,"Male",5,18,928,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2019,"Female",4,270,732,"usfws"
26,"Little White Salmon NFH Spring","Little White Salmon NFH","Spring","Lower Columbia","Lower Columbia Spring",-121.6447,45.71913,2019,"Female",5,25,856,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1995,"Male",2,135,603,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1995,"Male",3,286,844,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1995,"Male",4,42,896,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1995,"Male",5,9,1010,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1995,"Female",2,2,620,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1995,"Female",3,403,800,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1995,"Female",4,113,875,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1995,"Female",5,10,886,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1996,"Male",2,85,589,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1996,"Male",3,429,814,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1996,"Male",4,12,956,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1996,"Male",5,2,795,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1996,"Female",2,1,660,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1996,"Female",3,515,766,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1996,"Female",4,57,867,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1997,"Male",2,9,568,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1997,"Male",3,261,795,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1997,"Male",4,120,915,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1997,"Male",5,1,980,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1997,"Female",3,395,757,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1997,"Female",4,317,866,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1997,"Female",5,1,900,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1998,"Male",2,636,608,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1998,"Male",3,186,776,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1998,"Male",4,37,867,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1998,"Male",5,3,1013,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1998,"Female",2,56,610,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1998,"Female",3,228,742,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1998,"Female",4,118,866,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1998,"Female",5,6,868,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1999,"Male",2,19,560,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1999,"Male",3,330,821,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1999,"Male",4,35,907,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1999,"Male",5,2,965,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1999,"Female",3,693,768,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1999,"Female",4,80,849,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,1999,"Female",5,1,930,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2000,"Male",2,566,604,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2000,"Male",3,268,815,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2000,"Male",4,22,957,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2000,"Male",5,2,1015,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2000,"Female",2,4,618,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2000,"Female",3,211,791,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2000,"Female",4,141,890,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2000,"Female",5,4,943,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2001,"Male",2,350,597,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2001,"Male",3,480,863,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2001,"Male",4,13,924,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2001,"Female",3,677,807,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2001,"Female",4,46,885,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2001,"Female",5,1,950,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2002,"Male",2,127,588,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2002,"Male",3,863,838,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2002,"Male",4,54,990,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2002,"Female",3,804,799,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2002,"Female",4,167,922,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2003,"Male",2,118,618,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2003,"Male",3,253,840,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2003,"Male",4,108,983,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2003,"Male",5,2,1025,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2003,"Female",3,150,801,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2003,"Female",4,277,917,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2004,"Male",2,43,624,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2004,"Male",3,227,839,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2004,"Male",4,40,964,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2004,"Female",2,1,650,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2004,"Female",3,174,804,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2004,"Female",4,56,914,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2004,"Female",5,5,920,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2005,"Male",2,53,645,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2005,"Male",3,161,866,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2005,"Male",4,94,941,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2005,"Male",5,2,995,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2005,"Female",3,204,829,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2005,"Female",4,238,883,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2005,"Female",5,7,934,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2006,"Male",2,31,636,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2006,"Male",3,129,879,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2006,"Male",4,47,946,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2006,"Male",5,1,1110,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2006,"Female",2,1,580,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2006,"Female",3,151,822,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2006,"Female",4,75,908,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2006,"Female",5,5,942,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2007,"Male",2,955,618,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2007,"Male",3,136,885,"usfws"
34,"Spring Creek NFH Fall","Spring Creek NFH","Fall","Lower Columbia","Lower Columbia Fall",-121.5426,45.72828,2007,"Male",4,56,951,"usfws"
